Time	VX10	VY10	VZ10	Alpha01	DynPres01	CLift01	CDrag01	CNorm01	CTang01	Pitch01	AxInd01	TanInd01	ForcN01	ForcT01	ReNum01	Alpha02	DynPres02	CLift02	CDrag02	CNorm02	CTang02	Pitch02	AxInd02	TanInd02	ForcN02	ForcT02	ReNum02	Alpha03	DynPres03	CLift03	CDrag03	CNorm03	CTang03	Pitch03	AxInd03	TanInd03	ForcN03	ForcT03	ReNum03	Alpha04	DynPres04	CLift04	CDrag04	CNorm04	CTang04	Pitch04	AxInd04	TanInd04	ForcN04	ForcT04	ReNum04	Alpha05	DynPres05	CLift05	CDrag05	CNorm05	CTang05	Pitch05	AxInd05	TanInd05	ForcN05	ForcT05	ReNum05	Alpha06	DynPres06	CLift06	CDrag06	CNorm06	CTang06	Pitch06	AxInd06	TanInd06	ForcN06	ForcT06	ReNum06	Alpha07	DynPres07	CLift07	CDrag07	CNorm07	CTang07	Pitch07	AxInd07	TanInd07	ForcN07	ForcT07	ReNum07	Alpha08	DynPres08	CLift08	CDrag08	CNorm08	CTang08	Pitch08	AxInd08	TanInd08	ForcN08	ForcT08	ReNum08	Alpha09	DynPres09	CLift09	CDrag09	CNorm09	CTang09	Pitch09	AxInd09	TanInd09	ForcN09	ForcT09	ReNum09	Alpha10	DynPres10	CLift10	CDrag10	CNorm10	CTang10	Pitch10	AxInd10	TanInd10	ForcN10	ForcT10	ReNum10
(sec)	 (m/sec)	 (m/sec)	 (m/sec)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)
     4.360	 4.18164E+00	-2.51472E+00	-5.80178E-01	 1.55593E+01	 6.02923E+01	 1.84886E+00	 1.14430E-01	 1.81180E+00	 3.85693E-01	 4.80000E+00	 2.45776E-01	 4.92318E-02	 1.15463E+02	 3.48993E+01	 5.82183E-01	 7.86158E+00	 1.65511E+02	 1.16981E+00	 3.65853E-02	 1.16382E+00	 1.23765E-01	 4.20000E+00	 2.43855E-01	 1.60963E-02	 2.50435E+02	 4.53775E+01	 1.17345E+00	 4.16287E+00	 3.34521E+02	 8.42988E-01	 1.85692E-02	 8.42112E-01	 4.26740E-02	 3.66002E+00	 2.54536E-01	 7.24906E-03	 4.03405E+02	 4.63973E+01	 1.82790E+00	 2.82272E+00	 5.64987E+02	 7.21007E-01	 1.40801E-02	 7.20826E-01	 2.14436E-02	 2.73004E+00	 2.65060E-01	 3.99393E-03	 5.74070E+02	 4.45151E+01	 2.33196E+00	 2.50108E+00	 8.56370E+02	 5.98651E-01	 1.11035E-02	 5.98565E-01	 1.50312E-02	 1.64008E+00	 2.75365E-01	 2.45583E-03	 6.78519E+02	 3.64929E+01	 2.69220E+00	 2.58559E+00	 1.20860E+03	 5.38538E-01	 8.86249E-03	 5.38390E-01	 1.54409E-02	 5.90116E-01	 2.85271E-01	 1.61058E-03	 7.98207E+02	 3.11230E+01	 2.96160E+00	 2.87190E+00	 1.62119E+03	 5.05840E-01	 7.59171E-03	 5.05585E-01	 1.77620E-02	-2.69841E-01	 2.86980E-01	 1.15544E-03	 9.12171E+02	 2.77453E+01	 3.11025E+00	 3.07564E+00	 2.09316E+03	 4.83118E-01	 7.23370E-03	 4.82810E-01	 1.86981E-02	-7.69799E-01	 2.78729E-01	 9.09984E-04	 9.85156E+02	 2.49029E+01	 3.09484E+00	 2.92246E+00	 2.62655E+03	 4.44659E-01	 7.43899E-03	 4.44460E-01	 1.52414E-02	-9.19763E-01	 2.74118E-01	 7.08044E-04	 9.55919E+02	 1.74241E+01	 2.91212E+00	 2.62638E+00	 3.22285E+03	 4.05599E-01	 7.27908E-03	 4.05506E-01	 1.13143E-02	-9.69741E-01	 2.75249E-01	 5.26369E-04	 8.10339E+02	 8.88922E+00	 2.44288E+00
     4.364	 4.28164E+00	-2.56852E+00	-6.04104E-01	 1.55769E+01	 5.99532E+01	 1.85522E+00	 1.14266E-01	 1.81777E+00	 3.88118E-01	 4.80000E+00	 2.46152E-01	 4.94987E-02	 1.15186E+02	 3.48918E+01	 5.80544E-01	 7.90684E+00	 1.65042E+02	 1.18192E+00	 3.68179E-02	 1.17575E+00	 1.26120E-01	 4.20000E+00	 2.43495E-01	 1.62214E-02	 2.52267E+02	 4.59474E+01	 1.17179E+00	 4.20022E+00	 3.33701E+02	 8.48628E-01	 1.87566E-02	 8.47722E-01	 4.34490E-02	 3.66002E+00	 2.53972E-01	 7.31742E-03	 4.05082E+02	 4.68272E+01	 1.82566E+00	 2.85552E+00	 5.63786E+02	 7.24950E-01	 1.42109E-02	 7.24758E-01	 2.19221E-02	 2.73004E+00	 2.64298E-01	 4.03941E-03	 5.75960E+02	 4.49504E+01	 2.32948E+00	 2.53226E+00	 8.54724E+02	 6.01970E-01	 1.11941E-02	 6.01877E-01	 1.54130E-02	 1.64007E+00	 2.74354E-01	 2.49010E-03	 6.80953E+02	 3.69625E+01	 2.68961E+00	 2.61301E+00	 1.20637E+03	 5.40837E-01	 8.93320E-03	 5.40682E-01	 1.57327E-02	 5.90109E-01	 2.84126E-01	 1.63645E-03	 8.00127E+02	 3.15326E+01	 2.95887E+00	 2.92678E+00	 1.61853E+03	 5.11527E-01	 7.88024E-03	 5.11262E-01	 1.82484E-02	-2.69850E-01	 2.84136E-01	 1.18959E-03	 9.20905E+02	 2.85277E+01	 3.10770E+00	 3.11444E+00	 2.09030E+03	 4.86513E-01	 7.34965E-03	 4.86194E-01	 1.90937E-02	-7.69810E-01	 2.76736E-01	 9.33707E-04	 9.90713E+02	 2.55818E+01	 3.09272E+00	 2.97043E+00	 2.62356E+03	 4.48949E-01	 7.54798E-03	 4.48737E-01	 1.57270E-02	-9.19776E-01	 2.71440E-01	 7.32183E-04	 9.64033E+02	 1.82992E+01	 2.91047E+00	 2.68251E+00	 3.21994E+03	 4.11007E-01	 7.39788E-03	 4.10903E-01	 1.18460E-02	-9.69754E-01	 2.71660E-01	 5.49972E-04	 8.20395E+02	 9.75967E+00	 2.44178E+00
     4.368	 4.38740E+00	-2.62466E+00	-6.24377E-01	 1.55928E+01	 5.96871E+01	 1.85379E+00	 1.13540E-01	 1.81609E+00	 3.88938E-01	 4.80000E+00	 2.46429E-01	 4.97252E-02	 1.14562E+02	 3.47805E+01	 5.79254E-01	 7.95508E+00	 1.64574E+02	 1.18873E+00	 3.69907E-02	 1.18241E+00	 1.27881E-01	 4.20000E+00	 2.43095E-01	 1.63497E-02	 2.52961E+02	 4.63026E+01	 1.17013E+00	 4.23975E+00	 3.32890E+02	 8.52656E-01	 1.89516E-02	 8.51723E-01	 4.41372E-02	 3.66002E+00	 2.53378E-01	 7.38740E-03	 4.05989E+02	 4.71648E+01	 1.82344E+00	 2.88990E+00	 5.62597E+02	 7.28225E-01	 1.43486E-02	 7.28022E-01	 2.23845E-02	 2.73004E+00	 2.63528E-01	 4.08608E-03	 5.77321E+02	 4.53464E+01	 2.32702E+00	 2.56444E+00	 8.53093E+02	 6.05044E-01	 1.12863E-02	 6.04943E-01	 1.57965E-02	 1.64007E+00	 2.73376E-01	 2.52527E-03	 6.83105E+02	 3.74244E+01	 2.68704E+00	 2.64567E+00	 1.20414E+03	 5.42827E-01	 9.04248E-03	 5.42666E-01	 1.60237E-02	 5.90102E-01	 2.82840E-01	 1.66541E-03	 8.01575E+02	 3.19342E+01	 2.95614E+00	 2.98222E+00	 1.61596E+03	 5.15610E-01	 8.13239E-03	 5.15335E-01	 1.87038E-02	-2.69860E-01	 2.81466E-01	 1.22470E-03	 9.26771E+02	 2.92665E+01	 3.10523E+00	 3.16129E+00	 2.08742E+03	 4.90338E-01	 7.51163E-03	 4.90006E-01	 1.95404E-02	-7.69822E-01	 2.74470E-01	 9.61423E-04	 9.97115E+02	 2.63507E+01	 3.09059E+00	 3.02141E+00	 2.62040E+03	 4.53548E-01	 7.66050E-03	 4.53321E-01	 1.62563E-02	-9.19789E-01	 2.68826E-01	 7.58290E-04	 9.72720E+02	 1.92543E+01	 2.90871E+00	 2.74180E+00	 3.21675E+03	 4.16616E-01	 7.50574E-03	 4.16498E-01	 1.24318E-02	-9.69768E-01	 2.68185E-01	 5.75602E-04	 8.30755E+02	 1.07288E+01	 2.44057E+00
     4.372	 4.49934E+00	-2.68341E+00	-6.40734E-01	 1.56081E+01	 5.94482E+01	 1.85074E+00	 1.12756E-01	 1.81283E+00	 3.89356E-01	 4.80000E+00	 2.46668E-01	 4.99344E-02	 1.13893E+02	 3.46506E+01	 5.78093E-01	 8.00628E+00	 1.64109E+02	 1.19566E+00	 3.72249E-02	 1.18919E+00	 1.29671E-01	 4.20000E+00	 2.42661E-01	 1.64812E-02	 2.53675E+02	 4.66636E+01	 1.16847E+00	 4.28145E+00	 3.32088E+02	 8.56925E-01	 1.91731E-02	 8.55965E-01	 4.48550E-02	 3.66001E+00	 2.52760E-01	 7.45916E-03	 4.07013E+02	 4.75230E+01	 1.82124E+00	 2.92583E+00	 5.61424E+02	 7.31651E-01	 1.44982E-02	 7.31437E-01	 2.28665E-02	 2.73003E+00	 2.62759E-01	 4.13394E-03	 5.78804E+02	 4.57629E+01	 2.32459E+00	 2.59756E+00	 8.51481E+02	 6.08214E-01	 1.13812E-02	 6.08105E-01	 1.61950E-02	 1.64006E+00	 2.72438E-01	 2.56127E-03	 6.85368E+02	 3.79052E+01	 2.68450E+00	 2.67860E+00	 1.20194E+03	 5.46393E-01	 9.14847E-03	 5.46224E-01	 1.63963E-02	 5.90094E-01	 2.81655E-01	 1.69504E-03	 8.05349E+02	 3.24793E+01	 2.95343E+00	 3.03821E+00	 1.61348E+03	 5.19474E-01	 8.35730E-03	 5.19187E-01	 1.91876E-02	-2.69870E-01	 2.78961E-01	 1.26082E-03	 9.32264E+02	 3.00573E+01	 3.10284E+00	 3.21764E+00	 2.08469E+03	 4.95289E-01	 7.72566E-03	 4.94942E-01	 2.00865E-02	-7.69834E-01	 2.71870E-01	 9.93729E-04	 1.00585E+03	 2.72907E+01	 3.08858E+00	 3.07569E+00	 2.61706E+03	 4.58478E-01	 7.77871E-03	 4.58235E-01	 1.68322E-02	-9.19802E-01	 2.66259E-01	 7.86543E-04	 9.82024E+02	 2.02940E+01	 2.90685E+00	 2.80473E+00	 3.21326E+03	 4.22451E-01	 7.61116E-03	 4.22318E-01	 1.30694E-02	-9.69782E-01	 2.64790E-01	 6.03437E-04	 8.41466E+02	 1.17907E+01	 2.43925E+00
     4.376	 4.61784E+00	-2.74503E+00	-6.52916E-01	 1.56227E+01	 5.92111E+01	 1.85196E+00	 1.12372E-01	 1.81381E+00	 3.90517E-01	 4.80000E+00	 2.46904E-01	 5.01368E-02	 1.13495E+02	 3.45916E+01	 5.76939E-01	 8.04156E+00	 1.63701E+02	 1.23106E+00	 3.77757E-02	 1.22424E+00	 1.34810E-01	 4.20000E+00	 2.42422E-01	 1.65854E-02	 2.60483E+02	 4.82023E+01	 1.16702E+00	 4.32507E+00	 3.31295E+02	 8.61817E-01	 1.94210E-02	 8.60828E-01	 4.56283E-02	 3.66001E+00	 2.52123E-01	 7.53266E-03	 4.08333E+02	 4.79257E+01	 1.81907E+00	 2.96294E+00	 5.60268E+02	 7.35459E-01	 1.46564E-02	 7.35233E-01	 2.33791E-02	 2.73003E+00	 2.61998E-01	 4.18282E-03	 5.80595E+02	 4.62172E+01	 2.32220E+00	 2.63114E+00	 8.49894E+02	 6.11591E-01	 1.14749E-02	 6.11473E-01	 1.66129E-02	 1.64006E+00	 2.71553E-01	 2.59799E-03	 6.87869E+02	 3.84136E+01	 2.68200E+00	 2.71124E+00	 1.19977E+03	 5.49909E-01	 9.24216E-03	 5.49730E-01	 1.67802E-02	 5.90087E-01	 2.80586E-01	 1.72502E-03	 8.09053E+02	 3.30389E+01	 2.95076E+00	 3.09434E+00	 1.61106E+03	 5.23601E-01	 8.55823E-03	 5.23299E-01	 1.97183E-02	-2.69878E-01	 2.76629E-01	 1.29783E-03	 9.38247E+02	 3.09289E+01	 3.10053E+00	 3.27452E+00	 2.08205E+03	 5.00984E-01	 7.91446E-03	 5.00618E-01	 2.07147E-02	-7.69845E-01	 2.69451E-01	 1.02723E-03	 1.01611E+03	 2.83755E+01	 3.08662E+00	 3.13320E+00	 2.61354E+03	 4.63759E-01	 7.90209E-03	 4.63498E-01	 1.74576E-02	-9.19815E-01	 2.63745E-01	 8.17001E-04	 9.91979E+02	 2.14235E+01	 2.90490E+00	 2.87155E+00	 3.20949E+03	 4.28717E-01	 7.71876E-03	 4.28565E-01	 1.37684E-02	-9.69795E-01	 2.61469E-01	 6.33776E-04	 8.52929E+02	 1.29566E+01	 2.43781E+00
     4.380	 4.74331E+00	-2.80980E+00	-6.60669E-01	 1.56365E+01	 5.89757E+01	 1.85576E+00	 1.12247E-01	 1.81733E+00	 3.92094E-01	 4.80000E+00	 2.47151E-01	 5.03340E-02	 1.13259E+02	 3.45730E+01	 5.75792E-01	 8.04308E+00	 1.63396E+02	 1.27347E+00	 3.77492E-02	 1.26622E+00	 1.40802E-01	 4.20000E+00	 2.42606E-01	 1.66338E-02	 2.68892E+02	 5.00554E+01	 1.16593E+00	 4.37044E+00	 3.30514E+02	 8.66855E-01	 1.96871E-02	 8.65835E-01	 4.64285E-02	 3.66001E+00	 2.51484E-01	 7.60806E-03	 4.09723E+02	 4.83448E+01	 1.81692E+00	 3.00105E+00	 5.59131E+02	 7.39305E-01	 1.48183E-02	 7.39067E-01	 2.39077E-02	 2.73003E+00	 2.61262E-01	 4.23294E-03	 5.82424E+02	 4.66849E+01	 2.31984E+00	 2.66494E+00	 8.48338E+02	 6.14955E-01	 1.15640E-02	 6.14828E-01	 1.70410E-02	 1.64005E+00	 2.70735E-01	 2.63530E-03	 6.90366E+02	 3.89322E+01	 2.67954E+00	 2.74325E+00	 1.19765E+03	 5.52839E-01	 9.32013E-03	 5.52651E-01	 1.71496E-02	 5.90081E-01	 2.79647E-01	 1.75524E-03	 8.11913E+02	 3.35677E+01	 2.94816E+00	 3.15031E+00	 1.60873E+03	 5.27939E-01	 8.73736E-03	 5.27621E-01	 2.02890E-02	-2.69887E-01	 2.74474E-01	 1.33562E-03	 9.44627E+02	 3.18691E+01	 3.09827E+00	 3.33163E+00	 2.07947E+03	 5.06114E-01	 8.07792E-03	 5.05728E-01	 2.13486E-02	-7.69855E-01	 2.67215E-01	 1.06180E-03	 1.02522E+03	 2.94854E+01	 3.08471E+00	 3.19398E+00	 2.60984E+03	 4.69377E-01	 8.03084E-03	 4.69095E-01	 1.81338E-02	-9.19827E-01	 2.61278E-01	 8.49843E-04	 1.00256E+03	 2.26452E+01	 2.90284E+00	 2.94260E+00	 3.20542E+03	 4.35451E-01	 7.83170E-03	 4.35279E-01	 1.45327E-02	-9.69808E-01	 2.58206E-01	 6.66738E-04	 8.65210E+02	 1.42326E+01	 2.43627E+00
     4.384	 4.87611E+00	-2.87796E+00	-6.63742E-01	 1.56493E+01	 5.87419E+01	 1.85906E+00	 1.12138E-01	 1.82039E+00	 3.93497E-01	 4.80000E+00	 2.47402E-01	 5.05248E-02	 1.12996E+02	 3.45409E+01	 5.74649E-01	 8.04620E+00	 1.63085E+02	 1.22480E+00	 3.58076E-02	 1.21776E+00	 1.35982E-01	 4.20000E+00	 2.42777E-01	 1.66837E-02	 2.58098E+02	 4.81695E+01	 1.16482E+00	 4.41761E+00	 3.29745E+02	 8.71714E-01	 1.99677E-02	 8.70662E-01	 4.72357E-02	 3.66001E+00	 2.50834E-01	 7.68518E-03	 4.11032E+02	 4.87610E+01	 1.81481E+00	 3.04017E+00	 5.58018E+02	 7.43021E-01	 1.49830E-02	 7.42770E-01	 2.44450E-02	 2.73003E+00	 2.60542E-01	 4.28402E-03	 5.84161E+02	 4.71543E+01	 2.31753E+00	 2.69895E+00	 8.46820E+02	 6.18205E-01	 1.16485E-02	 6.18068E-01	 1.74746E-02	 1.64005E+00	 2.69976E-01	 2.67321E-03	 6.92752E+02	 3.94530E+01	 2.67714E+00	 2.77459E+00	 1.19560E+03	 5.55574E-01	 9.38521E-03	 5.55377E-01	 1.75194E-02	 5.90075E-01	 2.78829E-01	 1.78564E-03	 8.14513E+02	 3.40937E+01	 2.94563E+00	 3.20620E+00	 1.60646E+03	 5.32427E-01	 8.89908E-03	 5.32091E-01	 2.08932E-02	-2.69895E-01	 2.72480E-01	 1.37424E-03	 9.51290E+02	 3.28664E+01	 3.09609E+00	 3.38893E+00	 2.07697E+03	 5.11019E-01	 8.22195E-03	 5.10611E-01	 2.20005E-02	-7.69865E-01	 2.65154E-01	 1.09738E-03	 1.03388E+03	 3.06361E+01	 3.08285E+00	 3.25652E+00	 2.60681E+03	 4.75248E-01	 8.15390E-03	 4.74944E-01	 1.88564E-02	-9.19839E-01	 2.58927E-01	 8.84354E-04	 1.01390E+03	 2.39601E+01	 2.90116E+00	 3.01817E+00	 3.20106E+03	 4.42665E-01	 7.95213E-03	 4.42469E-01	 1.53664E-02	-9.69820E-01	 2.54994E-01	 7.02560E-04	 8.78325E+02	 1.56255E+01	 2.43461E+00
     4.388	 5.01661E+00	-2.94979E+00	-6.61897E-01	 1.56623E+01	 5.85097E+01	 1.85810E+00	 1.11767E-01	 1.81929E+00	 3.94009E-01	 4.80000E+00	 2.47630E-01	 5.07058E-02	 1.12477E+02	 3.44307E+01	 5.73512E-01	 8.05144E+00	 1.62768E+02	 1.18832E+00	 3.42684E-02	 1.18141E+00	 1.32508E-01	 4.20000E+00	 2.42915E-01	 1.67343E-02	 2.49898E+02	 4.67655E+01	 1.16369E+00	 4.46689E+00	 3.28989E+02	 8.76322E-01	 2.02660E-02	 8.75238E-01	 4.80461E-02	 3.66001E+00	 2.50155E-01	 7.76380E-03	 4.12228E+02	 4.91705E+01	 1.81272E+00	 3.08046E+00	 5.56929E+02	 7.46677E-01	 1.51527E-02	 7.46413E-01	 2.49943E-02	 2.73002E+00	 2.59825E-01	 4.33600E-03	 5.85864E+02	 4.76306E+01	 2.31527E+00	 2.73319E+00	 8.45344E+02	 6.21431E-01	 1.17296E-02	 6.21283E-01	 1.79167E-02	 1.64004E+00	 2.69268E-01	 2.71159E-03	 6.95130E+02	 3.99822E+01	 2.67481E+00	 2.81313E+00	 1.19366E+03	 5.57778E-01	 9.50861E-03	 5.57573E-01	 1.78778E-02	 5.90069E-01	 2.77776E-01	 1.82039E-03	 8.16404E+02	 3.45965E+01	 2.94324E+00	 3.26854E+00	 1.60416E+03	 5.37070E-01	 9.10256E-03	 5.36716E-01	 2.15338E-02	-2.69904E-01	 2.70336E-01	 1.41686E-03	 9.58188E+02	 3.39237E+01	 3.09387E+00	 3.44619E+00	 2.07452E+03	 5.16061E-01	 8.35004E-03	 5.15630E-01	 2.26860E-02	-7.69876E-01	 2.63273E-01	 1.13404E-03	 1.04283E+03	 3.18491E+01	 3.08103E+00	 3.31876E+00	 2.60424E+03	 4.81161E-01	 8.25814E-03	 4.80832E-01	 1.96106E-02	-9.19851E-01	 2.56800E-01	 9.19878E-04	 1.02547E+03	 2.53420E+01	 2.89972E+00	 3.09854E+00	 3.19640E+03	 4.50374E-01	 8.08144E-03	 4.50152E-01	 1.62746E-02	-9.69834E-01	 2.51831E-01	 7.41601E-04	 8.92297E+02	 1.71440E+01	 2.43284E+00
     4.392	 5.16513E+00	-3.02554E+00	-6.54903E-01	 1.56735E+01	 5.82772E+01	 1.86608E+00	 1.12141E-01	 1.82699E+00	 3.96160E-01	 4.80000E+00	 2.47849E-01	 5.08749E-02	 1.12502E+02	 3.44694E+01	 5.72371E-01	 8.05690E+00	 1.62443E+02	 1.18840E+00	 3.35481E-02	 1.18137E+00	 1.33345E-01	 4.20000E+00	 2.43043E-01	 1.67845E-02	 2.49379E+02	 4.68498E+01	 1.16253E+00	 4.51674E+00	 3.28243E+02	 8.82369E-01	 2.05794E-02	 8.81250E-01	 4.89713E-02	 3.66001E+00	 2.49481E-01	 7.84332E-03	 4.14100E+02	 4.96766E+01	 1.81067E+00	 3.12077E+00	 5.55864E+02	 7.50887E-01	 1.53181E-02	 7.50607E-01	 2.55835E-02	 2.73002E+00	 2.59150E-01	 4.38863E-03	 5.88013E+02	 4.81587E+01	 2.31306E+00	 2.76688E+00	 8.43911E+02	 6.24823E-01	 1.18011E-02	 6.24665E-01	 1.83743E-02	 1.64004E+00	 2.68651E-01	 2.75028E-03	 6.97717E+02	 4.05343E+01	 2.67254E+00	 2.87484E+00	 1.19193E+03	 5.60788E-01	 9.83437E-03	 5.60576E-01	 1.83040E-02	 5.90062E-01	 2.75823E-01	 1.86843E-03	 8.19607E+02	 3.52148E+01	 2.94111E+00	 3.33199E+00	 1.60189E+03	 5.43089E-01	 9.30285E-03	 5.42711E-01	 2.22780E-02	-2.69913E-01	 2.68323E-01	 1.46115E-03	 9.67524E+02	 3.51517E+01	 3.09168E+00	 3.50344E+00	 2.07213E+03	 5.21244E-01	 8.46597E-03	 5.20787E-01	 2.34022E-02	-7.69887E-01	 2.61578E-01	 1.17183E-03	 1.05206E+03	 3.31183E+01	 3.07926E+00	 3.38104E+00	 2.60171E+03	 4.87057E-01	 8.35061E-03	 4.86702E-01	 2.03886E-02	-9.19864E-01	 2.54877E-01	 9.56714E-04	 1.03700E+03	 2.67732E+01	 2.89832E+00	 3.18409E+00	 3.19146E+03	 4.58605E-01	 8.22174E-03	 4.58354E-01	 1.72639E-02	-9.69848E-01	 2.48674E-01	 7.83980E-04	 9.07175E+02	 1.87994E+01	 2.43096E+00
     4.396	 5.30763E+00	-3.07884E+00	-6.53746E-01	 1.56833E+01	 5.80458E+01	 1.86921E+00	 1.12154E-01	 1.82994E+00	 3.97308E-01	 4.80000E+00	 2.48086E-01	 5.10380E-02	 1.12234E+02	 3.44197E+01	 5.71234E-01	 8.06355E+00	 1.62115E+02	 1.19203E+00	 3.29563E-02	 1.18487E+00	 1.34577E-01	 4.20000E+00	 2.43171E-01	 1.68363E-02	 2.49599E+02	 4.70714E+01	 1.16135E+00	 4.56800E+00	 3.27512E+02	 8.87203E-01	 2.08881E-02	 8.86048E-01	 4.98371E-02	 3.66001E+00	 2.48807E-01	 7.92444E-03	 4.15410E+02	 5.01178E+01	 1.80865E+00	 3.16153E+00	 5.54829E+02	 7.54629E-01	 1.54771E-02	 7.54334E-01	 2.61651E-02	 2.73002E+00	 2.58502E-01	 4.44198E-03	 5.89815E+02	 4.86638E+01	 2.31090E+00	 2.80003E+00	 8.42531E+02	 6.28041E-01	 1.18620E-02	 6.27871E-01	 1.88321E-02	 1.64004E+00	 2.68104E-01	 2.78914E-03	 7.00140E+02	 4.10813E+01	 2.67036E+00	 2.93471E+00	 1.19027E+03	 5.70451E-01	 1.01422E-02	 5.70222E-01	 1.90770E-02	 5.90056E-01	 2.74060E-01	 1.91635E-03	 8.32539E+02	 3.64396E+01	 2.93906E+00	 3.39321E+00	 1.59967E+03	 5.49149E-01	 9.46664E-03	 5.48746E-01	 2.30530E-02	-2.69921E-01	 2.66546E-01	 1.50537E-03	 9.76937E+02	 3.64318E+01	 3.08955E+00	 3.56517E+00	 2.06950E+03	 5.26713E-01	 8.60968E-03	 5.26229E-01	 2.41600E-02	-7.69898E-01	 2.59825E-01	 1.21278E-03	 1.06172E+03	 3.44564E+01	 3.07730E+00	 3.44267E+00	 2.59922E+03	 4.93019E-01	 8.42940E-03	 4.92635E-01	 2.11915E-02	-9.19877E-01	 2.53178E-01	 9.94563E-04	 1.04866E+03	 2.82525E+01	 2.89693E+00	 3.25790E+00	 3.18830E+03	 4.66193E-01	 8.25733E-03	 4.65909E-01	 1.82499E-02	-9.69862E-01	 2.46410E-01	 8.23677E-04	 9.21238E+02	 2.04763E+01	 2.42975E+00
     4.400	 5.44735E+00	-3.12571E+00	-6.55928E-01	 1.56917E+01	 5.78153E+01	 1.87050E+00	 1.12040E-01	 1.83109E+00	 3.98032E-01	 4.80000E+00	 2.48330E-01	 5.11923E-02	 1.11856E+02	 3.43340E+01	 5.70099E-01	 8.07085E+00	 1.61782E+02	 1.19665E+00	 3.24248E-02	 1.18935E+00	 1.35903E-01	 4.20000E+00	 2.43299E-01	 1.68886E-02	 2.50016E+02	 4.73256E+01	 1.16016E+00	 4.62004E+00	 3.26797E+02	 8.92128E-01	 2.11982E-02	 8.90937E-01	 5.07293E-02	 3.66001E+00	 2.48142E-01	 8.00669E-03	 4.16771E+02	 5.05741E+01	 1.80667E+00	 3.20209E+00	 5.53826E+02	 7.58416E-01	 1.56259E-02	 7.58105E-01	 2.67620E-02	 2.73002E+00	 2.57895E-01	 4.49574E-03	 5.91675E+02	 4.91830E+01	 2.30881E+00	 2.83195E+00	 8.41209E+02	 6.31221E-01	 1.19070E-02	 6.31039E-01	 1.92942E-02	 1.64003E+00	 2.67646E-01	 2.82788E-03	 7.02556E+02	 4.16327E+01	 2.66826E+00	 2.99209E+00	 1.18866E+03	 5.77975E-01	 1.03917E-02	 5.77729E-01	 1.97917E-02	 5.90050E-01	 2.72498E-01	 1.96391E-03	 8.42357E+02	 3.75456E+01	 2.93707E+00	 3.45164E+00	 1.59752E+03	 5.54427E-01	 9.59004E-03	 5.53998E-01	 2.38072E-02	-2.69929E-01	 2.65012E-01	 1.54948E-03	 9.84963E+02	 3.76793E+01	 3.08746E+00	 3.62614E+00	 2.06679E+03	 5.32796E-01	 8.73518E-03	 5.32282E-01	 2.49795E-02	-7.69908E-01	 2.58258E-01	 1.25468E-03	 1.07254E+03	 3.58975E+01	 3.07528E+00	 3.50518E+00	 2.59631E+03	 4.99095E-01	 8.50935E-03	 4.98681E-01	 2.20206E-02	-9.19889E-01	 2.51625E-01	 1.03426E-03	 1.06036E+03	 2.97762E+01	 2.89531E+00	 3.32686E+00	 3.18573E+03	 4.73108E-01	 8.26547E-03	 4.72790E-01	 1.92039E-02	-9.69876E-01	 2.44632E-01	 8.63075E-04	 9.34114E+02	 2.21130E+01	 2.42877E+00
